垃圾,焚烧,项目,生活,发电,建设,环保,环境,技术,城市,烟气,排放,企业,发展,发电厂,标准,投资,行业,公司,政府,采用,设施,运行,无害化,运营,工程,污染,填埋,工作,能力,设备,国家,系统,分类,管理,规划,污染物,居民,社会,规模,亿元,过程,公众,控制,处置,经济,焚烧炉,设计,飞灰,影响,信息,工艺,填埋场,产业,报告,滤液,情况,公开,全国,国际,能源,提高,焚烧厂,建成,分析,炉排,资源化,循环,监测,光大,周边,固废,资源,推进,净化,实施,邻避,成本,锅炉,市场,浓度,水平,生产,数据,研究,政策,发布,处理厂,群众,措施,回收,选址,生态,提供,解决,先进,监管,部门,减少,投入
8,1,3,9,1,0,2,3,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,3,3,1,0,1,1,1,0,0,6,2,0,0,3,3,0,0,0,1,0,3,8,0,0,0,0,5,4,1,0,1,0,1,0,0,0,3,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14,4,0,1,2,1,0,0,4,0,2,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,2,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,3,2,0,0,1,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,4,14,7,4,1,1,2,0,3,8,1,1,0,16,0,3,0,0,1,6,2,1,0,1,3,0,1,1,2,0,0,0,1,0,5,0,0,0,0,1,0,4,4,0,1,1,2,0,0,0,2,0,0,2,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,2,0,0,0,0
0,0,1,7,1,0,0,0,2,0,9,5,2,0,0,6,0,1,0,0,1,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,1,1,6,2,1,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,3,0,0,2,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,5,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,3,0,0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
4,1,2,5,0,2,0,1,0,2,1,1,0,2,0,4,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9,1,9,6,8,5,15,1,6,2,0,1,10,4,1,0,5,1,6,0,0,0,0,1,2,4,1,1,0,2,0,1,1,0,4,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0
1,0,0,0,1,1,0,3,0,0,0,0,5,2,0,0,0,5,0,2,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,2,0,0
0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,3,0,2,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,3,2,0,0,1,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
9,0,4,4,10,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,1,1,0,0,0
2,3,2,3,0,3,0,7,0,0,1,2,0,0,1,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,0,2,5,0,2,2,0,0,4,2,0,1,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0
5,1,0,11,6,4,0,1,0,3,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0
1,0,12,0,2,3,1,2,1,0,0,0,1,3,0,0,1,0,2,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
33,3,0,4,4,3,1,2,2,4,2,3,2,1,6,0,0,1,1,4,0,1,0,0,2,0,0,0,1,1,0,0,2,14,2,1,1,0,0,0,0,1,0,2,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1
3,7,2,3,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,3,0,0,0,1,0,1,1,0,3,0,4,0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,3,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
6,0,0,6,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,5,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11,8,5,7,4,2,5,2,9,0,1,6,21,3,0,0,0,7,1,5,0,2,3,3,0,1,4,2,1,2,5,3,1,2,3,3,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,1,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,1,2,0,3,0,0,2,0,0,5,1,2,0,0,0
9,2,0,8,1,0,0,2,1,3,5,5,0,0,1,1,0,0,0,0,2,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,13,6,3,0,1,0,0,0,6,0,0,0,13,0,2,0,0,0,5,2,1,0,0,3,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,3,4,0,1,0,2,0,0,0,2,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,2,0,1,2,2,4,0,0,0,3,12,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,1,0,0,0,8,0,2,0,0,0,1,2,18,0,0,0,0,1,4,25,3,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,1,4,1,0,1,0,0,0,0,4,0,1,0,1,1,0,0,2,0,0,3,0,0,0,2,1,0,0,2,0,0,0,1,0,3,0,0,0,0,1,1,2,0,0,0,0,1,0,1,0,1,0,2,0,1,1,1,1,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
12,0,2,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
33,3,0,4,5,3,1,2,2,4,2,3,2,1,6,0,0,1,1,4,0,1,0,0,2,0,0,0,1,1,0,0,2,14,2,1,1,0,0,0,0,1,0,2,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1
0,1,1,0,0,0,2,26,0,0,7,2,33,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,0,3,0,1,0,0,0,6,1,0,0,0,0,0,0,43,0,0,0,2,0,3,48,8,1,0,1,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
7,1,3,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
2,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,0,11,5,0,0,2,3,4,0,0,0,0,2,0,1,1,0,2,3,0,2,0,4,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,3,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,6,0,0,0,1,3,0,11,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
14,3,3,6,5,1,2,3,4,8,6,2,0,4,2,0,1,0,0,0,0,0,1,1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,6,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,0,4,0,1,0,1,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,2,0,2,3,3,4,1,2,2,3,2,0,1,0,5,1,0,0,1,1,1,1,0,0,0,0,2,0,0,3,1,1,1,1,0,0,1,0,1,1,1,1,1,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,5,0,0,0,2,0,2,0
1,1,4,1,2,0,0,1,2,0,2,1,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,0,2,1,0,2,1,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5,0,0,0,2,21,0,1,0,2,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,1,0,0,0,7,0,1
5,0,4,2,0,4,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,14,14,8,6,2,3,2,3,0,0,0,1,1,0,2,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
7,2,6,12,13,0,3,3,0,3,0,0,1,4,0,1,1,3,1,1,0,0,0,0,2,0,1,0,0,0,0,4,0,0,1,0,0,0,6,1,1,1,0,1,0,2,0,0,0,1,0,0,0,0,5,0,1,2,0,0,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,1,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0
11,5,5,9,9,1,3,0,2,4,0,0,4,4,1,0,0,4,0,0,1,2,0,4,1,0,1,2,0,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0
10,2,5,3,3,0,0,4,4,4,0,0,0,2,5,0,0,0,0,6,1,0,0,0,0,1,4,1,1,0,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
5,1,0,2,6,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,8,3,9,13,1,1,9,3,3,0,0,4,2,0,0,1,0,0,4,0,0,0,0,0,0,2,3,1,0,0,4,1,12,1,0,0,0,7,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,8,0,1,1,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,2,2,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0
0,3,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,2,0,0,1,0,0,0,0,2,0
27,7,0,17,0,0,1,1,0,4,8,5,1,0,0,11,0,0,0,1,0,2,4,0,3,0,2,1,0,0,1,1,10,0,5,0,6,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,23,0,0,0,1,0,0,6,0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,3,0,0
11,1,4,7,2,2,3,1,0,1,3,1,1,0,0,1,1,0,2,0,7,0,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1
6,2,2,4,8,0,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
26,3,1,20,2,0,1,1,3,1,10,8,3,0,6,5,0,0,0,0,3,0,1,1,1,0,4,3,2,0,1,0,1,0,2,0,2,0,1,0,0,2,5,7,2,3,4,2,3,2,0,3,4,0,0,7,0,0,0,1,1,2,3,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1,0
0,0,25,1,1,5,1,0,0,3,0,0,0,4,0,0,27,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,2,9,5,3,1,1,0,3,1,6,2,1,0,5,1,0,0,0,0,4,3,1,2,1,2,2,0,5,0,2,0,0,0,1,4,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,3,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2,0
7,1,10,9,5,2,1,0,0,3,0,0,0,0,0,0,1,1,4,1,0,1,1,3,3,0,0,0,0,4,0,1,0,0,0,1,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
